authorID,authorRef,Name
a915,57221916160,Thiery J.
a916,56957973900,Thio C.H.L.
a917,57307299400,Thomas L.F.
a918,7202646703,Tremblay J.
a919,6508158868,Tönjes A.
a920,26322051600,van der Most P.J.
a921,57202570156,Vitart V.
a922,57216584974,Völker U.
a923,57218522350,Wang Y.X.
a924,55849904300,Wang C.
a925,14068232700,Wei W.B.
a926,16187873900,Whitfield J.B.
a927,57211721110,Wild S.H.
a928,56377626000,Wilson J.F.
a929,36645396400,Winkler T.W.
a930,57208894523,Wong T.-Y.
a931,57217620381,Woodward M.
a932,57216823238,Sim X.
a933,57222581769,Chu A.Y.
a934,16189126100,Feitosa M.F.
a935,57208764002,Thorsteinsdottir U.
a936,35364364800,Hung A.M.
a937,57221722501,Teumer A.
a938,57210325288,Franceschini N.
a939,24824752000,Parsa A.
a940,57194234494,Köttgen A.
a941,57190020965,Schlosser P.
a942,57200808979,Pattaro C.
a943,58896786000,Zhu J.
a944,58896761900,Hu C.
a945,57404414300,Khezri E.
a946,58896786100,Ghazali M.M.M.
a947,57223890833,Wang S.
a948,57196305677,Li W.
a949,57007658500,Deng C.
a950,56125062900,Hong Z.
a951,57803244900,Gao H.-B.
a952,58890480600,Li X.
a953,36537024900,Gu Y.
a954,57252589800,Zheng Q.
a955,8643559800,Wu Y.
a956,58890617600,Evans P.G.
a957,55883164600,Li J.-F.
a958,7102165827,Nan C.-W.
a959,57230785800,Li Q.
a960,57748960400,Ali S.
a961,55647739300,Ghatwary N.
a962,57194764980,Jha D.
a963,57224987941,Isik-Polat E.
a964,57203169584,Polat G.
a965,58399824800,Yang C.
a966,57827279800,Li W.
a967,56451007600,Galdran A.
a968,57215517661,Ballester M.-Á.G.
a969,57205389245,Thambawita V.
a970,57203138665,Hicks S.
a971,57217083795,Poudel S.
a972,57193130569,Lee S.-W.
a973,57190222716,Jin Z.
a974,57222399904,Gan T.
a975,57224981592,Yu C.H.
a976,57199499144,Yan J.P.
a977,57207797355,Yeo D.
a978,57221261600,Lee H.
a979,57222073120,Tomar N.K.
a980,57224981375,Haithami M.
a981,13806638600,Ahmed A.
a982,57203199685,Riegler M.A.
a983,8729690600,Daul C.
a984,35580847300,Halvorsen P.
a985,6603105548,Rittscher J.
a986,57224984607,Salem O.E.
a987,7004277860,Lamarque D.
a988,6603736004,Cannizzaro R.
a989,6508059824,Realdon S.
a990,7006070235,de Lange T.
a991,58838004400,East J.E.
a992,56648602500,Yang J.
a993,58906221200,Guo H.
a994,56803035700,Han L.
a995,22958873800,Song Y.
a996,37071725100,Zhou K.
a997,57385900200,Wang S.
a998,58002278700,Luo L.
a999,55512913100,Li X.
a1000,57933463700,Chen Y.
a1001,57190227852,Wang B.
a1002,58491596500,Zhao Y.
a1003,57213536243,Shao X.
a1004,58905753100,Wang M.
a1005,57200368344,Ma F.
a1006,57727134700,Yang L.
a1007,56675485900,Nie M.
a1008,58905753200,Jin P.
a1009,57214495150,Yao K.
a1010,56453689200,Song H.
a1011,57188727133,Lou S.
a1012,58906450800,Wang H.
a1013,58491349000,Yang T.
a1014,55480175500,Tian Y.
a1015,57214161341,Han P.
a1016,14066118100,Hu Z.
a1017,57193669950,Wang Y.
a1018,58751941900,Yang S.
a1019,58752416000,Cai H.
a1020,58751942000,Hu H.
a1021,58896035600,Hu K.
a1022,58894936300,Sun Z.
a1023,35770952800,Liu R.
a1024,7410271279,Wei Y.
a1025,55916335900,Han L.
a1026,58077017000,Liu S.-S.
a1027,57201896462,Jiang T.-X.
a1028,58356088400,Bu F.
a1029,58076468500,Zhao J.-L.
a1030,55981823400,Wang G.-F.
a1031,58076468600,Yang G.-H.
a1032,58076468700,Kong J.-Y.
a1033,58077017100,Qie Y.-F.
a1034,58075926800,Wen P.
a1035,7402512927,Fan L.-B.
a1036,56424400400,Li N.-N.
a1037,37030871100,Gao N.
a1038,7402545457,Qiu X.-B.
a1039,57206776197,de Cola M.A.
a1040,57209295475,Chestnutt E.G.
a1041,58806390900,Baudry M.
a1042,57222513743,Ibinaiye T.
a1043,57350310100,Moukénet A.
a1044,57024007800,Rotimi K.
a1045,57477414700,Sawadogo B.
a1046,58806271400,Okafor J.
a1047,57217042715,Compaoré C.S.
a1048,35603934500,Oguoma C.
a1049,24179011100,Roca-Feltrer A.
a1050,57200671363,An H.
a1051,57201432607,Chen X.
a1052,57196081782,Ge S.
a1053,57208848967,Liu J.
a1054,58095347800,Luo Y.
a1055,58361125400,Xiao Y.
a1056,58684923100,Li K.
a1057,58683981000,Zhao Y.
a1058,15830637900,Yang S.
a1059,55258896700,Yan J.
a1060,56588508400,Xiang C.
a1061,7402652481,Zeng J.
a1062,36185770700,Lu Q.
a1063,57195069813,Zhang C.
a1064,57540472900,Li G.
a1065,57226172107,Li G.
a1066,7403361614,Dong J.
a1067,58888590200,Julkaew S.
a1068,56373576100,Wongsirichot T.
a1069,35069337900,Damkliang K.
a1070,6506342227,Sangthawan P.
a1071,57358991100,Wu X.
a1072,57200178871,Li J.
a1073,57219940797,Xie F.
a1074,57207107919,Wu X.-E.
a1075,57222142680,Zhao S.
a1076,57209336242,Jiang Q.
a1077,58849889600,Zhang S.
a1078,57347860500,Wang B.
a1079,58848479600,Li Y.
a1080,58168486500,Gao D.
a1081,58848713100,Li R.
a1082,58848713200,Wang F.
a1083,58849420200,Huang Y.
a1084,57825353200,Zhao Y.
a1085,55909172300,Zhang Y.
a1086,57194053332,Li W.
a1087,58848713300,Zhu J.
a1088,57222955947,Zhang R.
a1089,58859831300,Zhang Z.
a1090,58859578500,Rong X.
a1091,58859831400,Xie T.
a1092,58861094200,Li Z.
a1093,58859321700,Song H.
a1094,58859831500,Zhen S.
a1095,57189704091,Wang H.
a1096,55841246400,Wu J.
a1097,6603826176,Jaffrey S.R.
a1098,58611387300,Li X.
a1099,57323280100,Sun J.
a1100,57478304000,Sun Y.
a1101,57825546400,Shen A.
a1102,56545252300,Li Y.
a1103,7401752213,Lu B.
a1104,57203854814,Liu X.
a1105,57208687390,Liu Y.
a1106,58845096700,Wang M.
a1107,58055044000,Deng Q.
a1108,58054974200,Yang H.
a1109,57900356500,Chen X.
a1110,58803612500,Sun S.
a1111,58803525700,Chen C.
a1112,58803525800,Song X.
a1113,23013664200,Wu Q.
a1114,57207942019,Zhang F.
a1115,58483126400,Li H.
a1116,55555125500,Li B.
a1117,55303827700,Struski
a1118,55999232000,Morkisz P.
a1119,54906233900,Spurek P.
a1120,57113512300,Bernabeu S.R.
a1121,57202417075,Trzciński T.
a1122,57222006654,Shao Y.-F.
a1123,57215040697,Ma X.-X.
a1124,55687271500,Ma Y.
a1125,35560206400,Zhang W.-Q.
a1126,57189871545,Feng L.
a1127,57209054026,Huang Y.-Y.
a1128,57201212634,Wu Y.-K.
a1129,57225175865,Guo W.-X.
a1130,57225170875,Ma J.-Y.
a1131,57208640813,Yang H.-X.
a1132,58607312000,Zhang L.
a1133,57188758245,Wang Y.
a1134,57226046584,Huang C.-X.
a1135,57219526040,Zhang C.
a1136,57310643700,Yao L.
a1137,57850449300,Qi B.-X.
a1138,57194189622,Pu Y.-F.
a1139,57198734832,Zhou Z.-C.
a1140,7201932853,Duan L.-M.
a1141,57836248100,Lv Q.
a1142,58875418600,Yang Z.
a1143,56099412900,Chen Z.
a1144,35115110600,Li M.
a1145,36246121200,Gao B.
a1146,58875773500,Yang J.
a1147,57477455900,Chen X.
a1148,58911341000,Xu B.
a1149,56156907400,Li P.
a1150,57219052385,Wang Z.
a1151,58543971600,Qi Y.
a1152,58087355500,Cai G.
a1153,57734568100,Zhao Y.
a1154,57222612063,Ming X.
a1155,56988148400,Lin Z.
a1156,35746672800,Ma W.
a1157,57188823141,Lin J.
a1158,58805373200,Li H.
a1159,58087407500,Shen K.
a1160,55542305300,Liu Y.
a1161,55550560000,Xu Z.
a1162,57203848745,Xu Z.
a1163,57199817432,Gao C.
a1164,58814766300,Bei L.
a1165,58154676100,Wenlin L.
a1166,58814766400,Xin S.
a1167,7801686120,Xibin X.
a1168,57220949773,Zhang Q.
a1169,57225839977,Ma T.
a1170,57220935529,Zhao H.
a1171,7502097744,Li Y.
a1172,57220949677,Zhang P.
a1173,58825363000,Xia Y.
a1174,57205754097,Tong R.
a1175,57276904800,Zhang J.
a1176,57189460185,Xu M.
a1177,35328048900,Shao G.
a1178,35320573600,Wang H.
a1179,54792891000,Dong Y.
a1180,8071533100,Wang C.-A.
a1181,57194778317,Jaouadi M.
a1182,58810037900,Ben Romdhane L.
a1183,55619298732,Zhao H.
a1184,57184677100,Zhang N.-N.
a1185,12243020100,Hannawi S.
a1186,57203143757,Zhu A.-R.
a1187,57455541300,Xiong X.-C.
a1188,57218517431,Huang Y.-J.
a1189,58797578000,Yu D.-D.
a1190,58146419700,Chen C.-J.
a1191,36015143200,Dai J.
a1192,57992832800,Abuquta A.
a1193,57218514870,Ying B.
a1194,8584763700,Zhao J.-C.
a1195,57219188384,Qin C.-F.
a1196,57222306456,Wang X.
a1197,55988017300,Wang J.
a1198,58100640800,He S.
a1199,58530588400,Li J.
a1200,57222306109,Chen X.
a1201,58530740800,Ma T.
a1202,58530588500,Liu L.
a1203,58530710100,Zhang L.
a1204,7103052949,Bu X.
a1205,58613954200,Chorey P.
a1206,55000490100,Sahu N.
a1207,58852561200,Wu M.
a1208,57213171706,Zhang P.
a1209,57475204700,Huang P.
a1210,57216809711,Ren X.
a1211,57194195737,Huang T.
a1212,57210565773,Voundi Koe A.S.
a1213,58890721000,Wong D.S.
a1214,58892312100,Jiang H.
a1215,56668128600,Zhang W.
a1216,58247924000,Yang Z.
a1217,57226310393,Wang W.
a1218,55683143300,Sun Q.
a1219,57192439065,Date P.
a1220,57448878300,Smith W.
a1221,57205291982,Liu X.
a1222,57330959200,Wang X.-J.
a1223,35191768100,Fang H.-H.
a1224,57211540742,Li Z.-Z.
a1225,57205478378,Wang D.
a1226,57209056124,Sun H.-B.
a1227,58480187300,Gao H.
a1228,57325034500,Chen W.
a1229,58882616700,Li J.
a1230,57324097400,Zhou T.
a1231,57211642817,Liu T.
a1232,57204699218,Sun F.
a1233,57375045200,Moutinho J.P.
a1234,57196442439,Magano D.
a1235,56636994500,Coutinho B.
a1236,57219927636,Tian W.
a1237,58770200800,Shi D.
a1238,57208889282,Zhang Y.
a1239,58814807000,Wang H.
a1240,58477617600,Tang H.
a1241,58814807100,Han Z.
a1242,57222103205,Wong C.C.L.
a1243,36988503100,Cui L.
a1244,36647137200,Zheng J.
a1245,58872662500,Chen Y.
a1246,57197716292,Xu L.
a1247,58487064700,Qiu K.
a1248,58640839700,Li K.
a1249,58641516200,Ying G.
a1250,58550067000,Huang X.
a1251,57223778025,Zhu X.
a1252,58732801900,Xu C.
a1253,58413487600,Li X.
a1254,58731992500,Zhang X.
a1255,58662879700,Wu R.
a1256,57201494950,Zhou Y.
a1257,57202021595,Zhao Q.
a1258,56123438600,Zhang Y.
a1259,57483202500,Geng S.
a1260,58731592100,Gu Y.
a1261,56245620000,Hong S.
a1262,54394960300,Chen W.
a1263,57207326729,Wu X.
a1264,57214078348,Hu J.
a1265,58804940200,Liu X.
a1266,57209312613,Guo Z.
a1267,58845663300,Wu J.
a1268,57201261546,Shao Y.
a1269,58804480900,Hao M.
a1270,58493959100,Zhang S.
a1271,58805408100,Hu W.
a1272,57377924100,Wang Y.
a1273,58770433400,Zhang M.
a1274,57189103247,Zhu M.
a1275,57209930297,Wang C.
a1276,57215081366,Wu Y.
a1277,55999580600,Wang J.
a1278,8238952300,Xing D.
a1279,57211626032,Sun T.
a1280,57208535234,Feng B.
a1281,57207575705,Huo J.
a1282,57208281336,Xiao Y.
a1283,57204123561,Wang W.
a1284,58171254900,Peng J.
a1285,58192214500,Li Z.
a1286,57279974600,Du C.
a1287,35304168100,Wang W.
a1288,7102849285,Zou G.
a1289,58605260500,Liu L.
a1290,58896990700,Mohammed R.
a1291,58897140800,Karim E.M.
a1292,58879682200,Xing Q.
a1293,57196056081,Chang D.
a1294,58879682300,Xie S.
a1295,57201401323,Zhao X.
a1296,58150867000,Zhang H.
a1297,37084648200,Wang X.
a1298,58880318900,Bai X.
a1299,35232942400,Dong C.
a1300,57221712853,Hao M.
a1301,58461970300,Luo E.
a1302,57211773185,Chen Y.
a1303,57757521300,Wu Y.
a1304,58026198400,Li C.
a1305,57203162317,Chen S.
a1306,57219822811,Gao H.
a1307,57238622600,Bian H.
a1308,56405709400,Gu J.
a1309,57424252100,Wei L.
a1310,7410283064,Zhang X.
a1311,57976440200,Hazman C.
a1312,57194492918,Guezzaz A.
a1313,36518236400,Benkirane S.
a1314,57193500437,Azrour M.
a1315,57221752914,Kulevome D.K.B.
a1316,55902724800,Wang H.
a1317,57221744420,Cobbinah B.M.
a1318,57207195865,Mawuli E.S.
a1319,58733989100,Kumar R.
a1320,57221404955,Li D.
a1321,57223802559,Mei Q.
a1322,56584950500,Li G.
a1323,55799572400,Liu R.
a1324,56640401400,He G.
a1325,57367071700,Wang X.
a1326,36680295600,Mallapragada D.
a1327,57210195508,Zhao H.
a1328,7004165716,Shao-Horn Y.
a1329,55376124700,Jiang B.
a1330,58540813500,Hu W.
a1331,57208140337,Li M.
a1332,58540699100,Xiao H.
a1333,57200301461,Guan L.
a1334,58890733300,Chen Z.
a1335,54961596600,Jia D.
a1336,56824579400,Sun Y.
a1337,57198987076,Yang L.
a1338,58891411300,Jin W.
a1339,36118917800,Liu R.
a1340,57220980944,Zheng H.
a1341,58795426800,Zheng Z.
a1342,58794477800,Hu R.
a1343,58794477900,Xiao B.
a1344,57206750673,Wu Y.
a1345,54685589000,Yu F.
a1346,57744636500,Liu X.
a1347,16319316200,Li G.
a1348,58636389000,Deng L.
a1349,57194180070,Di Z.
a1350,58337734300,Lei F.
a1351,58876139700,Jing J.
a1352,57209506455,Peng H.
a1353,55821605800,Lu X.
a1354,8623445700,Cheng F.
a1355,58671252400,Yu Y.
a1356,57217857326,Feng Y.
a1357,57210364241,Xu S.
a1358,57200657947,Wilson A.
a1359,58044538700,Chen C.
a1360,58311746000,Ling X.
a1361,57195321513,Chen R.
a1362,57189898074,Wang Y.
a1363,55602063800,Li Y.
a1364,57212767789,Xie J.
a1365,58020369200,Wang R.
a1366,58044981300,Min S.
a1367,57222381095,Xu Z.
a1368,58021006900,Ding Y.
a1369,58020688200,Su P.
a1370,55369674900,Zhang X.
a1371,56717040600,Wei L.
a1372,57191825596,Chu Z.
a1373,55711842600,Sun J.
a1374,57222379326,Huang C.
a1375,57221377766,Wang R.S.
a1376,57739745300,Huang Y.-N.
a1377,57208021310,Wahlqvist M.L.
a1378,7103236795,Wan T.T.H.
a1379,57927252000,Wang B.-L.
a1380,57221683257,Yu W.
a1381,57670966200,Zhao C.
a1382,55937218300,Wang H.
a1383,57211672168,Liu J.
a1384,57996324500,Ma X.
a1385,57996624400,Yang Y.
a1386,57217020057,Li J.
a1387,8362858200,Wang W.
a1388,55496167800,Hu X.
a1389,57188873930,Zhao D.
a1390,56508617200,He J.
a1391,57200031533,Wang S.
a1392,6701339422,Heijungs R.
a1393,37113902900,Yang Y.
a1394,58799281700,Shu S.
a1395,53464977500,Zhang W.
a1396,57211002877,Xu A.
a1397,55320348500,Fang K.
a1398,57203966615,Guo M.
a1399,57868987600,Xu E.
a1400,36731014500,Huang H.
a1401,57216436762,Guo C.
a1402,57211155815,Chen H.
a1403,57190302745,Chen S.
a1404,57222322275,He S.
a1405,56707849400,Zhou L.
a1406,56192111700,Ma J.
a1407,57191577197,Shen Z.
a1408,55758000000,Xu B.
a1409,56289530600,Gao P.
a1410,35417939400,Mathur N.D.
a1411,23023090700,Shen Y.
a1412,58117646700,Zhang R.
a1413,57209027081,Xiao Z.
a1414,57218116221,Lin Z.
a1415,57823270300,Yan X.
a1416,57217222069,He Z.
a1417,57213534956,Jiang H.
a1418,8333808400,Yang Z.
a1419,49661672900,Jia X.
a1420,57218665546,Wei F.
a1421,57214940295,Zhang X.
a1422,57203039384,Dai X.
a1423,57193643729,Habib M.A.
a1424,57214934168,Gao L.
a1425,58290982800,Chen W.
a1426,58290357400,Wei W.
a1427,57956895300,Tang Z.
a1428,58290944700,Qi X.
a1429,16031197300,Gong X.
a1430,24332103900,Jiang L.
a1431,55461149500,Yan L.-T.
a1432,57343661200,Yang Z.
a1433,57226841122,Huang P.-S.
a1434,57226839136,Lin Y.-T.
a1435,57211960432,Qin H.
a1436,6505786115,Zúñiga-Pérez J.
a1437,55987296600,Shi Y.
a1438,57204277853,Wang Z.
a1439,12762401400,Cheng X.
a1440,55546613000,Tang M.-C.
a1441,55286643200,Han S.
a1442,23492706900,Kanté B.
a1443,58793739200,Li B.
a1444,36740564400,Wu P.C.
a1445,15131744800,Genevet P.
a1446,55986873000,Song Q.
a1447,57384664400,Jia Q.
a1448,55848064200,Zhang S.
a1449,57211232614,Watkins J.M.
a1450,55565487400,Devriendt L.S.
a1451,10139166400,Huang Y.
a1452,55630098400,Wang G.
a1453,58044858300,Yi Q.
a1454,58790985400,Huixin G.
a1455,57207947661,Yaomin Z.
a1456,58791570500,Jinlian S.
a1457,58791207800,Xingyu Z.
a1458,58791570600,Huize Y.
a1459,57223987769,Jiaxin W.
a1460,15074438300,Zhenguo N.
a1461,58790985500,Liping L.
a1462,58790985600,Shudong W.
a1463,56422401400,Tianjie Z.
a1464,58790871300,Yue C.
a1465,23020582900,Zongming W.
a1466,58790871400,Dehua M.
a1467,58791325600,Mingming J.
a1468,58790871500,Ke G.
a1469,58704910900,Peng G.
a1470,58790985700,Guofa C.
a1471,58791449600,Xiankai H.
a1472,58701324300,Lu W.
a1473,58701985000,Deng Q.
a1474,56300949500,Liu M.
a1475,16309026400,Ding B.
a1476,56706832500,Xiong Z.
a1477,36519541900,Qiu L.
a1478,57387256300,Wu S.
a1479,57386695700,Yang Y.
a1480,57386695800,Wang Z.
a1481,57222817022,Li X.
a1482,7403180987,Sun M.
a1483,57222652999,Zhang Y.
a1484,57051858100,Xu F.
a1485,57225044750,Chen L.
a1486,57205362943,Yuan Y.
a1487,34770162000,Evans J.
a1488,7003549424,Bettencourt L.
a1489,57280958800,Yang Y.
a1490,57202458383,Wang J.
a1491,56457231400,Wang Z.
a1492,57194200990,Shao C.
a1493,57208250496,Han Y.
a1494,57211417203,Wang Y.
a1495,57226321135,Liu X.
a1496,57214884996,Sun X.
a1497,57712226800,Wang L.
a1498,57202364570,Li Y.
a1499,57219121379,Guo Q.
a1500,57226243055,Wu W.
a1501,55732110700,Chen N.
a1502,7103292467,Qu L.
a1503,57193887964,Chi W.
a1504,57832321200,Kang N.
a1505,57862536000,Sheng L.
a1506,57197867925,Liu S.
a1507,12792707200,Tao L.
a1508,57204436973,Cao X.
a1509,57195566166,Liu Y.
a1510,58503249500,Zhu C.
a1511,58500583200,Zhang Y.
a1512,58790996900,Wu B.
a1513,57194797880,Chen R.
a1514,56841004000,Cheng L.
a1515,56177360300,Wang J.
a1516,55612252900,Sun X.
a1517,54414464000,Liu X.
a1518,57040321600,Deng H.
a1519,9248619300,Yang J.
a1520,57214875227,Li Z.
a1521,35213378100,Liu W.
a1522,55739193800,Chen L.
a1523,57727229200,Yue L.
a1524,55781993700,Song L.
a1525,58804905300,Zhu S.
a1526,58803984200,Fu X.
a1527,58545759800,Li X.
a1528,8515982700,He C.
a1529,56532158800,Li J.
a1530,55278325700,Zhang J.
a1531,58576912900,Song Y.
a1532,58810279500,Li Z.
a1533,58809508700,Qu S.
a1534,58810280700,Wang S.
a1535,56116695000,Long J.
a1536,56447391200,Lu Z.
a1537,55613701600,Miller P.A.
a1538,26421368700,Pongratz J.
a1539,15839411900,Guan D.
a1540,7501689274,Smith B.
a1541,55721580400,Zhu Z.
a1542,55837471400,Xu J.
a1543,35346106500,Zhang Q.
a1544,57960295000,Jiang Z.
a1545,57223253817,Ning Z.
a1546,58449556200,Miao H.
a1547,57192099417,Wang L.
a1548,58892358700,Xiang K.
a1549,58891895200,Hu X.
a1550,58890996200,Yu M.
a1551,58892125600,Wang X.
a1552,57193843154,Xiao Y.
a1553,55510519300,Feng Z.
a1554,58798133600,Li X.
a1555,57235151100,Wang S.
a1556,57208806719,Sun L.
a1557,58791288500,Zhou J.
a1558,58791288600,Xu X.
a1559,57225002582,Liu Y.
a1560,58078499300,Ma N.
a1561,58791174900,Liu Y.
a1562,58791760800,Nie W.
a1563,58791063000,Zou L.
a1564,57211929723,Deng X.W.
a1565,55214926000,He H.
a1566,56845956500,Li Y.
a1567,57225145291,Chen S.
a1568,57193728743,Liu W.
a1569,57190217367,Zhao D.
a1570,57215089670,Gao Y.
a1571,58798416100,Hu S.
a1572,57219265494,Liu H.
a1573,57221017539,Li Y.
a1574,36175185400,Qu L.
a1575,57248696000,Liu X.
a1576,58791214900,Yan N.
a1577,15053747200,Xie W.
a1578,56297660100,Wang D.
a1579,57221221204,Fang Q.
a1580,57204657192,Guo J.
a1581,57219184163,Chen Y.
a1582,57451179900,Li X.
a1583,57205162696,Gong L.
a1584,58747270400,Wang J.
a1585,57207730320,Guo W.
a1586,57217248510,Zhang Y.
a1587,25031848500,Li C.
a1588,53986050600,Chu W.
a1589,57430942800,Yang K.
a1590,57202583762,Li S.
a1591,55801036300,Tang X.
a1592,57795268000,Huang R.
a1593,8420920000,Shang J.
a1594,57839803500,Chen H.
a1595,58102671400,Li J.
a1596,56481035700,Xie Q.
a1597,58805156800,Feng J.
a1598,7402950828,Wei L.
a1599,8220686600,Rao H.
a1600,57207732978,Wen X.
a1601,57188928924,Wu G.
a1602,53164092300,Li S.
a1603,55312114400,Wang L.
a1604,57224768424,Weng L.
a1605,57224768880,Tang W.-S.
a1606,37666255300,Wang X.
a1607,57169311000,Gong Y.
a1608,55640481500,Liu C.
a1609,57225032454,Hong N.-N.
a1610,57225053227,Tao Y.
a1611,58791000800,Li K.-Z.
a1612,57221721333,Liu S.-N.
a1613,57206847123,Jiang W.
a1614,57246501100,Li Y.
a1615,57189870071,Chen L.
a1616,57205597092,Huang H.
a1617,58853662100,Zhao Y.-Z.
a1618,57753988700,Hu Z.-P.
a1619,58791111300,Lu Y.
a1620,55505688400,Ye H.
a1621,35084926500,Du X.
a1622,56052742500,Zhou H.
a1623,56525620400,Li P.
a1624,57189615769,Zhao T.-J.
a1625,57211544702,Zhang T.
a1626,35098748100,Letu H.
a1627,36152171200,Dai T.
a1628,57192436163,Shi C.
a1629,51461664100,Lei Y.
a1630,19638935200,Peng Y.
a1631,25823927100,Lin Y.
a1632,8437626600,Chen L.
a1633,7404495164,Shi J.
a1634,28168059300,Tian W.
a1635,38362385200,Shi G.
a1636,57218489401,Chen J.
a1637,57219584013,Wu J.
a1638,57189235766,Chen J.
a1639,57214436254,Xin X.
a1640,56285637300,He X.
a1641,57224995653,Xu Y.
a1642,57203598393,Wu D.
a1643,57686194700,Zhang Q.
a1644,57210460999,Rao P.
a1645,57224998081,Deng P.
a1646,58813827700,Tang M.
a1647,57216665116,Li J.
a1648,23982680200,Hua Y.
a1649,15833719100,Wang C.
a1650,25631434200,Zhong S.
a1651,26431397300,Jia C.
a1652,55899910700,Liu Z.
a1653,57226716888,Shen Y.
a1654,7202674863,Gu L.
a1655,52564390800,Tian X.
a1656,8326946800,Liu Q.
a1657,57188735877,Tan Y.Q.
a1658,55175423300,Chiou Y.-S.
a1659,57549861000,Guo H.
a1660,51565369100,Zhang S.
a1661,58683669500,Huang X.
a1662,57222072811,Dukanya D.
a1663,58804251100,Kumar A.M.
a1664,58220294600,Basappa S.
a1665,7409463677,Liu S.
a1666,39863882100,Zhu T.
a1667,57819235800,Basappa B.
a1668,24477502200,Pandey V.
a1669,7005864447,Lobie P.E.
a1670,57210603269,Xia F.
a1671,57216041783,Chen Z.
a1672,57201216305,Tian E.
a1673,15755746100,Mo J.
a1674,57214915857,Lyu W.
a1675,57220005298,Hu Y.
a1676,57195475985,Liu J.
a1677,58791399700,Chen K.
a1678,55574230648,Liu P.
a1679,55935503600,Deng J.
a1680,36550780500,Zhang S.
a1681,36618235700,Wang P.
a1682,57204395241,Zhu Z.
a1683,55511838300,Chen Q.
a1684,57208880234,Dai W.
a1685,58545425100,Farag E.
a1686,57199090139,Sabet A.
a1687,56429499000,Ebeid K.
a1688,57452273300,El Sergany O.
a1689,55542884700,Wang H.
a1690,57217103997,Wu Z.
a1691,56434706500,Zhao X.
a1692,57221520121,Jiang Y.
a1693,57210746107,Xiong H.
a1694,55233511200,Ying T.
a1695,57442313600,Tian G.
a1696,57054825600,Chen X.
a1697,58423947400,Kannan K.R.
a1698,55797097200,Meena Abarna K.T.
a1699,56131715100,Vairachilai S.
a1700,58895155900,You T.Y.
a1701,36662724200,Shapiai M.I.
a1702,58896248500,Xian F.J.
a1703,57439734100,Hamid N.A.A.
a1704,34881632800,Ghani R.A.
a1705,57215833019,Setiawan N.A.
a1706,57198926152,Guo Y.
a1707,58672126300,Zhu B.
a1708,35489259800,Tang C.Y.
a1709,57223136177,Zhou Q.
a1710,57194857182,Yin P.
a1711,57218179562,Niu X.
a1712,58804928000,Li S.-B.
a1713,56486347100,Chen K.
a1714,58872902800,Zhang X.
a1715,57206029635,Zuo M.
a1716,57219861572,Zhang L.
a1717,26639521900,Liang H.-W.
a1718,57211056986,Esfahani S.N.
a1719,55713166700,Zheng Y.
a1720,58718848100,Arabpour A.
a1721,57285623900,Irizarry A.M.R.
a1722,56909276600,Kobayashi N.
a1723,57194085833,Xue X.
a1724,55218355800,Shao Y.
a1725,57190274707,Zhao C.
a1726,58791318100,Agranonik N.L.
a1727,58791318200,Sparrow M.
a1728,57200190775,Hunt T.J.
a1729,57212563502,Faith J.
a1730,58718387700,Lara M.J.
a1731,58115177800,Wu Q.Y.
a1732,35591822600,Silber S.
a1733,8976581500,Petropoulos S.
a1734,57220775603,Yang R.
a1735,7102332349,Chien K.R.
a1736,7404479187,Clark A.T.
a1737,57390176900,Fu J.
a1738,57386747500,Xu F.
a1739,57386559600,Luo X.
a1740,58033725800,Huang J.
a1741,57699256400,Dong Y.
a1742,57222137823,Zheng K.
a1743,57189636400,Liu Y.
a1744,56600922800,Liu Y.
a1745,55963059800,Wang H.
